fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,confianza_matrícula,mx1,my1,mx2,my2,texto_matricula
619,license_plate,0.54,1,1127,706,1255,743,0.54,1127,706,1255,743,8645 KJJ
620,car,0.85,1,988,459,1409,877,,,,,,
620,car,0.6,47,863,510,1014,645,,,,,,
620,license_plate,0.53,1,1128,710,1260,744,0.53,1128,710,1260,744,8645 KJJ
621,car,0.87,1,990,460,1414,879,,,,,,
621,car,0.78,47,868,512,1017,645,,,,,,
621,car,0.35,59,1624,460,1659,488,,,,,,
621,car,0.28,60,399,311,498,344,,,,,,
621,license_plate,0.52,1,1130,707,1262,747,0.52,1130,707,1262,747,8645 KJJ
622,car,0.88,1,993,462,1416,881,,,,,,
622,car,0.66,47,874,511,1021,645,,,,,,
622,license_plate,0.52,1,1137,713,1266,746,0.52,1137,713,1266,746,8645 KJJ
623,car,0.89,1,998,464,1423,881,,,,,,
623,car,0.71,47,880,515,1023,647,,,,,,
623,car,0.41,60,431,314,521,348,,,,,,
623,car,0.3,59,1632,463,1669,489,,,,,,
623,license_plate,0.6,1,1138,715,1267,749,0.6,1138,715,1267,749,8645 KJJ
624,car,0.91,1,1000,466,1427,883,,,,,,
624,car,0.64,47,887,514,1029,649,,,,,,
624,car,0.45,64,0,728,54,1050,,,,,,
624,license_plate,0.7,1,1140,716,1269,750,0.7,1140,716,1269,750,8645 KJJ
625,car,0.91,1,1003,469,1427,886,,,,,,
625,car,0.77,47,894,516,1033,651,,,,,,
625,car,0.76,64,0,702,88,1065,,,,,,
625,car,0.3,62,1449,488,1482,510,,,,,,
625,license_plate,0.72,1,1146,717,1270,752,0.72,1146,717,1270,752,8645 KJJ
626,car,0.9,1,1006,468,1429,889,,,,,,
626,car,0.83,64,0,690,112,1057,,,,,,
626,car,0.8,47,899,520,1037,650,,,,,,
626,car,0.26,62,1452,488,1485,515,,,,,,
626,car,0.26,59,1647,465,1681,492,,,,,,
627,car,0.86,1,1011,469,1432,891,,,,,,
627,car,0.79,64,0,685,140,1049,,,,,,
627,car,0.78,47,908,521,1044,652,,,,,,
627,car,0.38,59,1653,464,1687,493,,,,,,
627,car,0.35,62,1453,490,1490,519,,,,,,
627,license_plate,0.63,1,1149,719,1285,758,0.63,1149,719,1285,758,8645 KJJ
628,car,0.87,1,1016,471,1435,890,,,,,,
628,car,0.82,47,913,521,1046,651,,,,,,
628,car,0.74,64,0,660,165,1039,,,,,,
628,license_plate,0.54,1,1153,721,1288,760,0.54,1153,721,1288,760,8645 KJJ
629,car,0.85,1,1018,472,1441,890,,,,,,
629,car,0.85,47,918,522,1048,651,,,,,,
629,car,0.68,64,0,646,193,1032,,,,,,
629,license_plate,0.58,1,1156,724,1288,761,0.58,1156,724,1288,761,8645 KJJ
630,car,0.85,1,1019,472,1443,889,,,,,,
630,car,0.81,47,923,523,1052,650,,,,,,
630,car,0.75,64,0,637,217,1021,,,,,,
630,license_plate,0.57,1,1160,724,1291,760,0.57,1160,724,1291,760,8645 KJJ
631,car,0.87,1,1023,474,1446,887,,,,,,
631,car,0.85,64,0,606,239,1012,,,,,,
631,car,0.79,47,929,525,1055,649,,,,,,
631,car,0.26,59,1671,464,1707,492,,,,,,
631,license_plate,0.56,1,1161,724,1294,760,0.56,1161,724,1294,760,8645 KJJ
632,car,0.88,1,1024,472,1449,889,,,,,,
632,car,0.86,64,0,577,259,1004,,,,,,
632,car,0.73,47,934,525,1057,650,,,,,,
633,car,0.88,1,1025,472,1450,888,,,,,,
633,car,0.85,64,0,559,284,997,,,,,,
633,car,0.76,47,939,525,1059,649,,,,,,
633,car,0.33,62,1479,494,1516,519,,,,,,
633,license_plate,0.55,1,1163,724,1300,760,0.55,1163,724,1300,760,18645 KJJ
634,car,0.89,1,1027,472,1451,889,,,,,,
634,car,0.87,64,1,546,301,991,,,,,,
634,car,0.8,47,942,520,1060,649,,,,,,
634,car,0.26,62,1487,493,1517,521,,,,,,
635,car,0.89,1,1029,475,1452,890,,,,,,
635,car,0.85,64,1,542,322,983,,,,,,
635,car,0.76,47,946,521,1061,648,,,,,,
635,car,0.38,62,1406,503,1474,558,,,,,,
636,car,0.88,1,1030,476,1456,891,,,,,,
636,car,0.86,64,0,539,339,978,,,,,,
636,car,0.8,47,951,525,1063,649,,,,,,
636,car,0.52,62,1407,504,1489,558,,,,,,
636,license_plate,0.54,1,1171,726,1306,763,0.54,1171,726,1306,763,8645 KJJ
637,car,0.9,1,1031,475,1456,892,,,,,,
637,car,0.87,64,0,536,356,1045,,,,,,
637,car,0.79,47,957,526,1065,649,,,,,,
637,car,0.51,62,1408,506,1489,554,,,,,,
637,car,0.38,65,572,321,665,352,,,,,,
637,license_plate,0.56,1,1175,728,1304,763,0.56,1175,728,1304,763,8645 KJJ
638,car,0.89,1,1033,477,1456,894,,,,,,
638,car,0.86,64,0,536,377,1067,,,,,,
638,car,0.77,47,959,525,1067,650,,,,,,
638,car,0.49,62,1409,505,1491,552,,,,,,
638,car,0.32,65,580,322,676,351,,,,,,
638,license_plate,0.57,1,1176,728,1304,763,0.57,1176,728,1304,763,8645 KJJ
639,car,0.89,1,1034,477,1459,894,,,,,,
639,car,0.87,64,0,533,391,1062,,,,,,
639,car,0.8,47,963,526,1068,649,,,,,,
639,car,0.4,62,1413,506,1489,552,,,,,,
639,car,0.3,62,1410,507,1452,552,,,,,,
639,car,0.28,65,590,323,684,353,,,,,,
639,car,0.27,62,1494,496,1534,525,,,,,,
640,car,0.88,1,1035,477,1460,895,,,,,,
640,car,0.86,64,0,532,408,1068,,,,,,
640,car,0.82,47,968,525,1070,649,,,,,,
640,car,0.39,65,590,321,691,351,,,,,,
640,car,0.32,62,1414,507,1485,552,,,,,,
641,car,0.88,1,1036,477,1461,894,,,,,,
641,car,0.87,64,0,533,424,1064,,,,,,
641,car,0.77,47,971,526,1071,646,,,,,,
641,car,0.4,62,1413,508,1485,556,,,,,,
642,car,0.88,64,0,530,437,1053,,,,,,
642,car,0.87,1,1036,476,1462,894,,,,,,
642,car,0.72,47,974,525,1072,648,,,,,,
642,car,0.46,65,617,321,714,353,,,,,,
642,car,0.42,62,1414,506,1486,553,,,,,,
642,car,0.29,66,777,324,871,355,,,,,,
642,license_plate,0.56,1,1177,726,1310,763,0.56,1177,726,1310,763,8645 KJJ
643,car,0.88,1,1037,477,1461,894,,,,,,
643,car,0.86,64,1,532,451,1042,,,,,,
643,car,0.7,47,979,527,1070,646,,,,,,
643,car,0.36,62,1417,509,1488,556,,,,,,
643,car,0.27,62,1465,503,1513,553,,,,,,
644,car,0.88,1,1037,478,1461,896,,,,,,
644,car,0.84,64,1,533,466,1036,,,,,,
644,car,0.7,47,982,525,1071,647,,,,,,
644,car,0.36,62,1469,503,1513,552,,,,,,
644,car,0.32,62,1433,505,1503,555,,,,,,
644,car,0.31,62,1422,507,1487,555,,,,,,
644,car,0.25,62,1412,508,1479,560,,,,,,
645,car,0.86,1,1038,479,1462,895,,,,,,
645,car,0.85,64,1,535,478,1024,,,,,,
645,car,0.66,47,985,526,1070,647,,,,,,
645,car,0.49,62,1468,504,1515,554,,,,,,
645,car,0.37,62,1430,507,1489,554,,,,,,
645,car,0.37,62,1432,505,1513,555,,,,,,
646,car,0.88,64,1,532,490,1003,,,,,,
646,car,0.88,1,1038,480,1462,894,,,,,,
646,car,0.7,47,987,527,1069,645,,,,,,
646,car,0.42,62,1434,504,1515,554,,,,,,
646,car,0.28,62,1432,505,1489,553,,,,,,
646,license_plate,0.61,1,1176,728,1308,764,0.61,1176,728,1308,764,8645 KJJ
647,car,0.9,64,1,532,503,1003,,,,,,
647,car,0.9,1,1036,477,1457,893,,,,,,
647,car,0.65,47,989,525,1072,647,,,,,,
647,car,0.41,62,1439,505,1515,556,,,,,,
648,car,0.9,1,1035,478,1458,893,,,,,,
648,car,0.89,64,0,530,519,996,,,,,,
648,car,0.67,47,994,527,1069,645,,,,,,
648,car,0.41,62,1436,505,1517,555,,,,,,
649,car,0.9,1,1033,478,1460,894,,,,,,
649,car,0.89,64,1,531,528,987,,,,,,
649,car,0.61,47,996,526,1067,646,,,,,,
649,car,0.34,62,1437,505,1500,553,,,,,,
649,car,0.33,65,667,319,774,351,,,,,,
649,car,0.28,62,1408,507,1489,557,,,,,,
650,car,0.91,1,1032,479,1454,893,,,,,,
650,car,0.88,64,1,531,539,979,,,,,,
650,car,0.65,47,999,529,1067,646,,,,,,
650,car,0.34,62,1437,505,1498,557,,,,,,
650,car,0.27,65,679,321,786,351,,,,,,
651,car,0.92,1,1030,479,1452,892,,,,,,
651,car,0.87,64,0,535,545,962,,,,,,
651,car,0.62,47,1000,530,1066,646,,,,,,
651,car,0.28,62,1441,505,1501,554,,,,,,
651,car,0.25,62,1474,500,1528,552,,,,,,
651,license_plate,0.61,1,1175,728,1303,763,0.61,1175,728,1303,763,8645 KJJ
652,car,0.92,1,1030,478,1451,890,,,,,,
652,car,0.89,64,0,533,558,959,,,,,,
652,car,0.6,47,1001,530,1065,643,,,,,,
652,car,0.31,62,1442,505,1508,554,,,,,,
652,car,0.28,62,1457,503,1521,552,,,,,,
652,car,0.27,62,1475,494,1522,551,,,,,,
653,car,0.92,1,1030,477,1451,890,,,,,,
653,car,0.89,64,0,532,572,949,,,,,,
653,car,0.47,47,1004,530,1065,643,,,,,,
653,car,0.39,62,1444,506,1500,558,,,,,,
653,car,0.34,65,708,321,810,353,,,,,,
653,car,0.26,62,1521,496,1564,529,,,,,,
653,license_plate,0.55,1,1170,727,1306,763,0.55,1170,727,1306,763,8645 KJJ
654,car,0.92,1,1031,477,1452,890,,,,,,
654,car,0.9,64,0,533,581,952,,,,,,
654,car,0.39,62,1447,506,1502,555,,,,,,
654,car,0.35,62,1406,512,1464,583,,,,,,
654,car,0.3,65,714,319,819,351,,,,,,
654,car,0.27,67,1523,497,1564,524,,,,,,
654,car,0.25,47,1009,528,1064,648,,,,,,
655,car,0.9,1,1030,478,1452,890,,,,,,
655,car,0.86,64,0,535,592,945,,,,,,
655,car,0.38,62,1406,519,1464,579,,,,,,
655,car,0.35,62,1449,507,1501,556,,,,,,
655,car,0.33,65,730,319,832,351,,,,,,
655,car,0.29,62,1404,509,1464,570,,,,,,
655,car,0.29,47,1010,530,1066,644,,,,,,
655,car,0.29,67,1526,497,1565,521,,,,,,
655,license_plate,0.55,1,1173,727,1307,762,0.55,1173,727,1307,762,8645 KJJ
656,car,0.92,1,1029,478,1450,891,,,,,,
656,car,0.91,64,0,535,604,937,,,,,,
656,car,0.35,62,1405,518,1462,578,,,,,,
656,car,0.27,62,1450,507,1499,555,,,,,,
656,car,0.27,67,1526,499,1564,521,,,,,,
656,car,0.25,65,737,319,840,350,,,,,,
657,car,0.9,64,0,534,613,932,,,,,,
657,car,0.9,1,1027,479,1447,891,,,,,,
657,car,0.33,68,0,590,28,686,,,,,,
657,car,0.31,62,1405,525,1461,573,,,,,,
657,car,0.28,62,1444,507,1503,554,,,,,,
658,car,0.89,1,1023,480,1443,893,,,,,,
658,car,0.89,64,0,536,619,925,,,,,,
658,car,0.35,62,1441,506,1523,559,,,,,,
659,car,0.88,64,0,535,624,922,,,,,,
659,car,0.87,1,1021,479,1441,891,,,,,,
659,car,0.33,62,1447,503,1526,551,,,,,,
660,car,0.88,1,1021,479,1441,891,,,,,,
660,car,0.86,64,1,538,633,916,,,,,,
660,car,0.32,62,1445,506,1510,555,,,,,,
661,car,0.9,64,23,537,643,911,,,,,,
661,car,0.88,1,1023,480,1441,892,,,,,,
661,car,0.47,66,777,319,875,354,,,,,,
661,car,0.39,62,1450,504,1528,556,,,,,,
661,car,0.28,62,1401,526,1461,579,,,,,,
661,car,0.25,67,1527,498,1563,520,,,,,,
661,license_plate,0.6,1,1161,725,1290,763,0.6,1161,725,1290,763,18645 KJJ
662,car,0.9,64,46,538,653,907,,,,,,
662,car,0.89,1,1022,481,1442,893,,,,,,
662,car,0.41,67,1527,499,1568,522,,,,,,
662,car,0.39,66,784,320,893,353,,,,,,
662,car,0.37,62,1451,505,1528,559,,,,,,
663,car,0.92,64,66,538,664,905,,,,,,
663,car,0.9,1,1023,484,1442,894,,,,,,
663,car,0.57,66,787,317,898,355,,,,,,
663,car,0.27,62,1402,524,1465,568,,,,,,
663,car,0.26,67,1526,501,1572,522,,,,,,
663,license_plate,0.73,1,1161,726,1288,764,0.73,1161,726,1288,764,8645 KJJ
664,car,0.89,1,1021,485,1439,896,,,,,,
664,car,0.89,64,84,538,669,900,,,,,,
664,car,0.42,66,802,318,906,354,,,,,,
664,car,0.37,62,1451,509,1526,560,,,,,,
665,car,0.9,1,1022,487,1435,897,,,,,,
665,car,0.88,64,104,540,675,896,,,,,,
665,car,0.37,66,812,320,908,353,,,,,,
665,car,0.36,62,1452,510,1529,558,,,,,,
665,car,0.32,62,1392,526,1464,575,,,,,,
665,car,0.28,62,1389,514,1437,547,,,,,,
666,car,0.91,64,120,540,681,893,,,,,,
666,car,0.89,1,1019,489,1433,897,,,,,,
666,car,0.31,62,1387,525,1458,583,,,,,,
666,car,0.27,62,1386,514,1434,543,,,,,,
666,license_plate,0.5,1,1154,729,1287,770,0.5,1154,729,1287,770,8645 KJJ
666,license_plate,0.48,69,218,675,348,713,0.48,218,675,348,713,2569 JII
667,car,0.9,64,134,544,688,890,,,,,,
667,car,0.89,1,1017,490,1431,898,,,,,,
667,car,0.43,62,1388,526,1456,586,,,,,,
667,car,0.37,67,1518,509,1568,548,,,,,,
667,car,0.29,62,1389,529,1456,615,,,,,,
668,car,0.9,64,151,546,696,886,,,,,,
668,car,0.89,1,1017,492,1428,898,,,,,,
668,car,0.51,62,1387,528,1457,589,,,,,,
668,car,0.43,67,1520,508,1566,543,,,,,,
668,car,0.26,67,1442,513,1522,562,,,,,,
668,license_plate,0.49,69,245,675,373,711,0.49,245,675,373,711,2569 JII
669,car,0.92,64,167,546,702,883,,,,,,
669,car,0.89,1,1016,493,1427,898,,,,,,
669,car,0.56,62,1384,525,1454,601,,,,,,
669,car,0.42,67,1521,508,1566,543,,,,,,
669,car,0.32,67,1441,515,1521,566,,,,,,
669,car,0.29,67,1459,515,1521,560,,,,,,
669,car,0.29,62,1381,521,1451,583,,,,,,
669,car,0.28,67,1518,508,1567,555,,,,,,
670,car,0.91,64,182,547,711,880,,,,,,
670,car,0.87,1,1016,494,1426,897,,,,,,
670,car,0.54,62,1384,526,1454,600,,,,,,
670,car,0.42,67,1520,510,1569,546,,,,,,
670,car,0.29,67,1467,515,1523,561,,,,,,
670,car,0.27,62,1383,521,1450,580,,,,,,
670,car,0.26,67,1441,515,1523,567,,,,,,
670,car,0.26,67,1517,510,1570,560,,,,,,
671,car,0.89,64,199,548,716,877,,,,,,
671,car,0.86,1,1016,495,1424,898,,,,,,
671,car,0.41,67,1523,511,1568,537,,,,,,
671,car,0.39,62,1386,531,1455,583,,,,,,
671,car,0.29,67,1462,515,1525,562,,,,,,
672,car,0.9,64,213,548,720,874,,,,,,
672,car,0.88,1,1014,495,1424,898,,,,,,
672,car,0.41,62,1386,529,1453,585,,,,,,
672,car,0.41,67,1521,511,1571,537,,,,,,
672,car,0.34,67,1457,515,1526,563,,,,,,
673,car,0.88,64,227,549,726,870,,,,,,
673,car,0.86,1,1013,496,1421,899,,,,,,
673,car,0.46,62,1383,527,1450,599,,,,,,
673,car,0.4,67,1453,516,1525,564,,,,,,
673,car,0.39,67,1522,511,1568,538,,,,,,
673,car,0.28,67,1571,513,1614,540,,,,,,
674,car,0.9,64,239,548,731,864,,,,,,
674,car,0.86,1,1009,498,1417,899,,,,,,
674,car,0.37,62,1453,516,1523,565,,,,,,
674,car,0.37,67,1522,511,1565,535,,,,,,
674,car,0.36,62,1380,546,1450,606,,,,,,
674,car,0.31,62,1377,533,1450,599,,,,,,
674,car,0.25,67,1567,516,1613,543,,,,,,
674,license_plate,0.55,1,1143,739,1269,772,0.55,1143,739,1269,772,8645 KJJ
674,license_plate,0.53,69,331,673,449,705,0.53,331,673,449,705,2569 JTD
675,car,0.91,64,250,551,736,862,,,,,,
675,car,0.86,1,1006,500,1413,899,,,,,,
675,car,0.42,62,1447,520,1523,570,,,,,,
675,car,0.38,67,1519,514,1567,541,,,,,,
675,car,0.37,62,1377,537,1449,607,,,,,,
675,car,0.31,62,1376,531,1448,587,,,,,,
675,car,0.28,62,1382,559,1449,607,,,,,,
676,car,0.91,64,264,552,740,860,,,,,,
676,car,0.89,1,1006,499,1411,898,,,,,,
676,car,0.54,62,1371,538,1448,612,,,,,,
676,car,0.46,67,1458,523,1520,569,,,,,,
676,car,0.41,67,1439,526,1515,574,,,,,,
676,car,0.39,67,1436,528,1493,572,,,,,,
676,car,0.26,67,1520,513,1560,536,,,,,,
677,car,0.91,64,276,552,746,858,,,,,,
677,car,0.88,1,1003,502,1408,900,,,,,,
677,car,0.45,62,1367,539,1447,612,,,,,,
677,car,0.38,67,1459,525,1517,570,,,,,,
677,car,0.34,67,1440,526,1517,573,,,,,,
677,car,0.3,67,1437,528,1496,569,,,,,,
677,car,0.29,67,1517,517,1558,540,,,,,,
677,car,0.25,62,1369,536,1445,586,,,,,,
678,car,0.9,64,287,554,749,857,,,,,,
678,car,0.89,1,1001,501,1405,899,,,,,,
678,car,0.53,62,1366,540,1444,615,,,,,,
678,car,0.45,62,1366,537,1441,593,,,,,,
678,car,0.44,67,1467,527,1516,571,,,,,,
678,car,0.3,67,1437,528,1515,575,,,,,,
678,car,0.26,67,1434,531,1485,572,,,,,,
678,license_plate,0.69,1,1131,742,1258,775,0.69,1131,742,1258,775,8645 KJJ
679,car,0.9,64,300,555,759,853,,,,,,
679,car,0.85,1,1000,503,1403,901,,,,,,
679,car,0.49,62,1364,546,1444,610,,,,,,
679,car,0.45,67,1458,527,1515,572,,,,,,
679,car,0.39,67,1518,514,1567,540,,,,,,
679,car,0.35,62,1363,536,1438,590,,,,,,
679,car,0.33,62,1366,538,1439,573,,,,,,
679,car,0.29,62,1434,528,1493,569,,,,,,
680,car,0.88,64,311,556,761,851,,,,,,
680,car,0.87,1,998,505,1402,902,,,,,,
680,car,0.6,62,1364,541,1442,612,,,,,,
680,car,0.43,67,1466,528,1515,575,,,,,,
680,car,0.3,67,1436,530,1515,579,,,,,,
680,car,0.29,67,1434,534,1490,581,,,,,,
680,car,0.27,67,1518,516,1563,544,,,,,,
681,car,0.89,64,322,556,764,848,,,,,,
681,car,0.86,1,996,507,1401,903,,,,,,
681,car,0.6,62,1362,545,1443,612,,,,,,
681,car,0.45,67,1463,530,1515,576,,,,,,
681,car,0.38,67,1438,534,1515,578,,,,,,
681,car,0.37,67,1435,535,1484,580,,,,,,
682,car,0.88,64,329,559,766,847,,,,,,
682,car,0.86,1,994,509,1397,905,,,,,,
682,car,0.59,62,1361,541,1436,607,,,,,,
682,car,0.39,67,1465,529,1511,577,,,,,,
682,car,0.3,67,1450,533,1509,581,,,,,,
682,car,0.3,67,1433,535,1485,583,,,,,,
683,car,0.88,64,340,561,769,845,,,,,,
683,car,0.85,1,995,513,1394,908,,,,,,
683,car,0.55,62,1361,542,1436,617,,,,,,
683,car,0.38,67,1434,536,1513,580,,,,,,
683,car,0.34,67,1455,535,1514,577,,,,,,
683,car,0.33,62,1364,536,1433,595,,,,,,
684,car,0.89,64,349,564,773,844,,,,,,
684,car,0.89,1,991,513,1390,911,,,,,,
684,car,0.58,62,1362,539,1434,620,,,,,,
684,car,0.45,67,1449,538,1506,581,,,,,,
684,car,0.33,67,1430,537,1503,583,,,,,,
685,car,0.89,1,987,518,1388,914,,,,,,
685,car,0.87,64,358,569,778,843,,,,,,
685,car,0.53,62,1359,544,1429,619,,,,,,
685,car,0.46,67,1451,539,1505,581,,,,,,
685,car,0.36,67,1551,531,1599,558,,,,,,
685,car,0.33,70,965,329,1082,374,,,,,,
685,car,0.3,62,1419,538,1505,584,,,,,,
685,car,0.25,62,1364,539,1425,579,,,,,,
685,license_plate,0.62,1,1114,752,1241,788,0.62,1114,752,1241,788,8645 KJJ
686,car,0.9,64,365,570,779,841,,,,,,
686,car,0.89,1,982,517,1381,914,,,,,,
686,car,0.43,62,1421,539,1501,588,,,,,,
686,car,0.4,62,1346,551,1423,611,,,,,,
686,car,0.37,62,1353,566,1425,625,,,,,,
686,car,0.36,67,1500,531,1551,562,,,,,,
687,car,0.88,64,373,571,781,840,,,,,,
687,car,0.85,1,978,520,1376,914,,,,,,
687,car,0.4,62,1349,553,1419,597,,,,,,
687,car,0.34,62,1362,572,1421,622,,,,,,
687,car,0.3,67,1436,539,1500,583,,,,,,
687,car,0.3,67,1416,545,1482,594,,,,,,
687,car,0.28,62,1366,541,1415,576,,,,,,
688,car,0.91,64,380,573,783,838,,,,,,
688,car,0.85,1,978,521,1375,913,,,,,,
688,car,0.39,62,1351,549,1420,599,,,,,,
688,car,0.36,62,1362,572,1421,625,,,,,,
688,car,0.32,67,1498,533,1551,565,,,,,,
688,car,0.29,62,1417,544,1490,592,,,,,,
688,car,0.29,62,1425,541,1498,581,,,,,,
688,car,0.29,62,1364,542,1416,580,,,,,,
688,car,0.28,70,996,332,1104,373,,,,,,
688,car,0.26,67,1436,541,1500,590,,,,,,
689,car,0.89,64,393,573,788,836,,,,,,
689,car,0.84,1,978,521,1374,912,,,,,,
689,car,0.44,62,1350,551,1420,601,,,,,,
689,car,0.41,62,1361,570,1421,623,,,,,,
689,car,0.31,67,1498,531,1550,564,,,,,,
689,car,0.31,67,1439,538,1499,584,,,,,,
689,car,0.29,67,1423,542,1486,591,,,,,,
689,car,0.28,62,1366,541,1415,578,,,,,,
689,license_plate,0.61,1,1105,757,1232,789,0.61,1105,757,1232,789,8645 KJJ
690,car,0.86,64,402,572,792,834,,,,,,
690,car,0.84,1,978,521,1373,912,,,,,,
690,car,0.45,62,1349,553,1421,604,,,,,,
690,car,0.44,62,1361,569,1422,625,,,,,,
690,car,0.32,67,1424,543,1478,591,,,,,,
690,car,0.32,67,1499,532,1551,567,,,,,,
690,car,0.3,67,1552,533,1592,564,,,,,,
690,car,0.28,62,1432,541,1492,586,,,,,,
690,car,0.27,62,1367,541,1418,578,,,,,,
691,car,0.89,64,411,572,792,830,,,,,,
691,car,0.82,1,977,522,1368,915,,,,,,
691,car,0.52,62,1350,549,1421,602,,,,,,
691,car,0.39,62,1349,559,1422,618,,,,,,
691,car,0.33,67,1548,534,1593,564,,,,,,
691,car,0.31,62,1364,541,1418,583,,,,,,
691,car,0.3,62,1418,542,1487,591,,,,,,
691,car,0.29,67,1500,533,1549,564,,,,,,
691,car,0.28,62,1425,540,1497,585,,,,,,
691,license_plate,0.58,1,1103,757,1230,789,0.58,1103,757,1230,789,8645 KJJ
692,car,0.9,64,417,572,795,827,,,,,,
692,car,0.83,1,974,522,1365,915,,,,,,
692,car,0.54,62,1347,546,1418,605,,,,,,
692,car,0.39,62,1349,551,1419,623,,,,,,
692,car,0.37,67,1444,541,1495,588,,,,,,
692,car,0.34,62,1356,542,1415,590,,,,,,
692,car,0.32,67,1547,534,1587,562,,,,,,
692,car,0.32,67,1506,532,1547,564,,,,,,
692,car,0.31,62,1415,542,1489,591,,,,,,
692,car,0.26,62,1405,544,1469,596,,,,,,
692,license_plate,0.6,1,1102,758,1221,789,0.6,1102,758,1221,789,8645 KJJ
693,car,0.88,64,421,572,796,826,,,,,,
693,car,0.73,1,969,523,1363,914,,,,,,
693,car,0.72,70,1039,331,1152,372,,,,,,
693,car,0.52,62,1339,558,1414,626,,,,,,
693,car,0.38,67,1436,540,1494,589,,,,,,
693,car,0.31,67,1404,541,1492,592,,,,,,
693,car,0.29,67,1490,530,1544,575,,,,,,
693,car,0.29,67,1544,532,1582,559,,,,,,
693,car,0.28,62,1399,543,1475,595,,,,,,
693,car,0.28,67,1494,531,1542,560,,,,,,
693,license_plate,0.59,1,1099,755,1220,790,0.59,1099,755,1220,790,8645 KJJ
694,car,0.87,64,424,572,795,825,,,,,,
694,car,0.79,1,966,523,1357,914,,,,,,
694,car,0.66,62,1339,562,1410,627,,,,,,
694,car,0.37,67,1426,541,1489,588,,,,,,
694,car,0.34,71,1541,532,1582,560,,,,,,
694,car,0.31,71,1487,530,1541,568,,,,,,
694,license_plate,0.55,1,1091,757,1217,790,0.55,1091,757,1217,790,8645 KJJ
694,license_plate,0.42,64,506,667,591,693,0.42,506,667,591,693,12569 JTI
695,car,0.85,64,429,572,796,821,,,,,,
695,car,0.83,1,964,523,1353,911,,,,,,
695,car,0.56,62,1332,560,1408,621,,,,,,
695,car,0.34,67,1419,540,1488,587,,,,,,
695,car,0.33,71,1488,530,1539,571,,,,,,
695,car,0.26,62,1338,557,1411,602,,,,,,
695,license_plate,0.66,1,1090,756,1213,789,0.66,1090,756,1213,789,8645 KJJ
696,car,0.87,64,437,571,801,816,,,,,,
696,car,0.82,1,960,521,1352,909,,,,,,
696,car,0.48,62,1333,560,1406,618,,,,,,
696,car,0.36,67,1424,539,1482,587,,,,,,
696,car,0.35,71,1492,531,1539,563,,,,,,
696,car,0.34,71,1487,530,1539,574,,,,,,
696,car,0.27,62,1344,548,1407,617,,,,,,
696,license_plate,0.59,1,1089,755,1211,787,0.59,1089,755,1211,787,8645 KJJ
697,car,0.89,64,446,569,806,812,,,,,,
697,car,0.83,1,962,520,1352,907,,,,,,
697,car,0.5,62,1339,561,1405,616,,,,,,
697,car,0.29,67,1427,538,1484,583,,,,,,
698,car,0.89,64,456,568,809,808,,,,,,
698,car,0.84,1,961,519,1352,906,,,,,,
698,car,0.51,62,1339,552,1406,616,,,,,,
698,car,0.32,67,1415,537,1482,583,,,,,,
698,car,0.31,62,1348,538,1407,573,,,,,,
698,car,0.25,67,1402,539,1470,585,,,,,,
698,license_plate,0.61,1,1088,750,1215,784,0.61,1088,750,1215,784,8645 KJJ
699,car,0.88,64,463,565,811,803,,,,,,
699,car,0.87,1,958,517,1350,901,,,,,,
699,car,0.56,62,1340,562,1405,619,,,,,,
700,car,0.91,64,468,563,814,800,,,,,,
700,car,0.87,1,955,516,1348,898,,,,,,
700,car,0.52,62,1339,558,1403,616,,,,,,
700,car,0.31,62,1336,546,1404,608,,,,,,
700,car,0.26,62,1351,535,1405,580,,,,,,
701,car,0.9,64,473,561,815,796,,,,,,
701,car,0.83,1,952,514,1345,895,,,,,,
701,car,0.42,62,1331,544,1403,611,,,,,,
701,car,0.37,67,1397,533,1458,582,,,,,,
701,car,0.26,67,1420,531,1477,578,,,,,,
701,car,0.25,62,1305,544,1405,613,,,,,,
701,license_plate,0.54,1,1080,743,1203,776,0.54,1080,743,1203,776,8645 KJJ
702,car,0.91,64,479,557,816,791,,,,,,
702,car,0.84,1,951,513,1344,893,,,,,,
702,car,0.46,67,1397,528,1476,578,,,,,,
702,car,0.45,62,1326,547,1401,613,,,,,,
702,car,0.31,62,1332,533,1403,607,,,,,,
702,license_plate,0.56,1,1079,741,1201,774,0.56,1079,741,1201,774,8645 KJJ
703,car,0.89,64,481,557,816,788,,,,,,
703,car,0.85,1,948,511,1343,891,,,,,,
703,car,0.53,62,1330,552,1399,609,,,,,,
703,car,0.34,67,1395,530,1461,575,,,,,,
703,car,0.27,67,1403,527,1478,570,,,,,,
703,car,0.25,62,1301,546,1395,613,,,,,,
703,license_plate,0.55,1,1080,740,1198,772,0.55,1080,740,1198,772,8645 KJJ
704,car,0.89,64,488,557,818,787,,,,,,
704,car,0.86,1,946,510,1338,888,,,,,,
704,car,0.44,62,1327,541,1402,606,,,,,,
704,car,0.36,67,1394,530,1457,577,,,,,,
704,car,0.35,67,1412,524,1479,569,,,,,,
704,car,0.33,72,1143,300,1267,340,,,,,,
704,car,0.26,62,1331,535,1402,579,,,,,,
704,car,0.25,71,1521,513,1570,547,,,,,,
